,CITY_NAME,ALT_CITY_NAMES,COUNTRY_NAME,COUNTRY_ISO,COUNTRY_ALT_NAME,COUNTRY_ALT_ISO,REGION_L1,REGION_L2,BBX_YMIN,BBX_XMIN,BBX_YMAX,BBX_XMAX,CENTRE_Y,CENTRE_X,POPULATION,BUILT_UP_KM2,QA_FLAG,UTC_TIMESHIFT,CITY-NAME_ISO
612,my-tho,My Tho; Ben Tre,Vietnam,vnm,Vietnam,VNM,Asia,South-Eastern Asia,10.211205932,106.260911514,10.4309414595,106.509620838,10.3386253147,106.356648376,540518.327435,22.8995094299,1,7.0,my-tho_vnm
613,mymensingh,Mymensingh,Bangladesh,bgd,Bangladesh,BGD,Asia,South-Central Asia,24.6951374622,90.2968721821,24.7958220916,90.476936326,24.7490378801,90.3898509011,572031.177914,19.2553901672,1,6.0,mymensingh_bgd
614,mysuru,Mysuru,India,ind,India,IND,Asia,South-Central Asia,12.2481859404,76.5596632575,12.3787466581,76.714256874,12.317895464,76.6366803986,1396068.43084,49.9756088257,1,5.5,mysuru_ind
615,nagoya,Nagoya; Gifu; Okazaki; Ichinomiya; Yokkaichi; Kasugai; Suzuka; Anjo; Nishio; Ogaki; Kariya; Komaki; Kakamigahara; Kuwana; Inazawa; Seto; Handa; Tokai; Obu; Nissin; Ama; Kitanagoya; Chita; Owariasahi; Inuyama; Hekinan; Chiryu; Kiyosu; Hashima; Miyoshi; Tsu,Japan,jpn,Japan,JPN,Asia,Eastern Asia,34.6406622913,136.432069213,35.504650145,137.232678993,35.1212196027,136.871345765,7667227.20579,1799.02368164,1,9.0,nagoya_jpn
616,nagpur,Nagpur,India,ind,India,IND,Asia,South-Central Asia,21.0649483131,78.9477206655,21.2809170483,79.1834404769,21.1434307616,79.0714028706,2908827.81966,108.298286438,1,5.5,nagpur_ind
617,naha,Naha; Okinawa; Uruma; Urasoe; Ginowan; Itoman; Tomigusuku,Japan,jpn,Japan,JPN,Asia,Eastern Asia,26.1160340845,127.637983918,26.3942412777,127.882846228,26.256526954,127.747400256,942036.30304,159.006332397,1,9.0,naha_jpn
618,nairobi,Nairobi,Kenya,ken,Kenya,KEN,Africa,Eastern Africa,-1.34260180447,36.6536376635,-1.16465651716,36.9631331355,-1.26326508988,36.8244107621,3986169.96823,72.8792724609,1,3.0,nairobi_ken
619,najaf,Najaf; Al Kufa,Iraq,irq,Iraq,IRQ,Asia,Western Asia,31.9737187447,44.2928326616,32.0770603963,44.420278198,32.0234004584,44.3489564402,1012532.63849,32.8442230225,1,3.0,najaf_irq
620,namangan,Namangan,Uzbekistan,uzb,Uzbekistan,UZB,Asia,South-Central Asia,40.8842931712,71.5298772884,41.0731973823,71.8770433078,40.9922814733,71.6800128805,554185.097144,117.315551758,1,5.0,namangan_uzb
621,nampula,Nampula,Mozambique,moz,Mozambique,MOZ,Africa,Eastern Africa,-15.1513195466,39.2081057635,-15.0775435082,39.3110168429,-15.1190506391,39.262395841,692540.542358,25.6796836853,1,2.0,nampula_moz
622,nanchang,Nanchang; 新建区; 东湖区; 青山湖区; 西湖区; 青云谱区,China,chn,China,CHN,Asia,Eastern Asia,28.5868707011,115.723050163,28.8419365957,116.064639281,28.6878215302,115.895871849,2983793.70381,193.37487793,1,8.0,nanchang_chn
623,nanchong,Nanchong,China,chn,China,CHN,Asia,Eastern Asia,30.7369852332,106.01978198,30.8483843893,106.13764587,30.7910642369,106.083462135,659816.518505,25.7856712341,1,8.0,nanchong_chn
624,nanded-waghala,Nanded-Waghala,India,ind,India,IND,Asia,South-Central Asia,19.0933676815,77.2795653811,19.209085866,77.3574515426,19.1534586848,77.3195555103,707012.282249,19.4686431885,1,5.5,nanded-waghala_ind
625,nanjing,Nanjing; Jiangning; 秦淮区; 雨花台区; 玄武区; 建邺区; 鼓楼区; 栖霞区,China,chn,China,CHN,Asia,Eastern Asia,31.8015801456,118.588328788,32.1804461733,118.969204457,32.0127131362,118.809300505,5385671.7487,260.86114502,1,8.0,nanjing_chn
626,nanning,Nanning; 西乡塘区; 江南区; 兴宁区,China,chn,China,CHN,Asia,Eastern Asia,22.7461104125,108.206713572,22.9129804835,108.430857985,22.8285300322,108.305968122,2372502.21142,132.404067993,1,8.0,nanning_chn
627,nanpara,Nanpara,India,ind,India,IND,Asia,South-Central Asia,27.8315418533,81.4827414732,27.8823996207,81.5286674155,27.856584321,81.5065452285,654290.27002,1.01804602146,1,5.5,nanpara_ind
628,nantong,Nantong; Tongzhou; 崇川区; 港闸区,China,chn,China,CHN,Asia,Eastern Asia,31.9478902018,120.701126724,32.1373633903,121.117964426,32.0411080642,120.893806615,1236454.59423,149.080688477,1,8.0,nantong_chn
629,nanyang,Nanyang; Wancheng; Wolong,China,chn,China,CHN,Asia,Eastern Asia,32.9140437217,112.383194473,33.0610368609,112.66667757,32.9949942849,112.536592971,775927.980103,59.03358078,1,8.0,nanyang_chn
630,naples,Naples; Giugliano in Campania,Italy,ita,Italy,ITA,Europe,Southern Europe,40.6776291004,14.0126294203,41.02820183,14.7051479114,40.8651878637,14.33619261,3167668.46665,574.565612793,1,1.0,naples_ita
631,nashik,Nashik,India,ind,India,IND,Asia,South-Central Asia,19.8792144947,73.6972529204,20.0614097375,73.8694766637,19.9799486465,73.7899807844,1775255.49769,51.6020240784,1,5.5,nashik_ind
632,nasiriyah,Nasiriyah,Iraq,irq,Iraq,IRQ,Asia,Western Asia,30.9941340615,46.1929294674,31.0970668593,46.2949504981,31.0441105988,46.2539851493,709234.605957,13.8439130783,1,3.0,nasiriyah_irq
633,natal,Natal,Brazil,bra,Brazil,BRA,Latin America and the Caribbean,South America,-5.89991420388,-35.2848710208,-5.76215015913,-35.1563178346,-5.84150095284,-35.2216901377,631280.872198,42.8074035645,1,-3.0,natal_bra
634,ndjamena,N'Djamena; Kousseri,Chad,tcd,Chad;Cameroon,TCD; CMR,Africa,Middle Africa,12.0523910706,14.9638112454,12.1992320517,15.1453550848,12.1179326067,15.0572829351,1775331.71621,83.451461792,1,1.0,ndjamena_tcd
635,neeleshwaram,Neeleshwaram,India,ind,India,IND,Asia,South-Central Asia,12.2073907927,74.9517362526,12.5501455384,75.1482791318,12.4046047811,75.0484489303,582129.482735,31.3531208038,1,5.0,neeleshwaram_ind
636,nellore,Nellore,India,ind,India,IND,Asia,South-Central Asia,14.3976184205,79.9264710422,14.5122480518,80.0696816208,14.4513043852,79.9964666395,720712.149702,18.1116523743,1,5.5,nellore_ind
637,new-orleans,New Orleans,United States,usa,United States,USA,Northern America,Northern America,29.8304475304,-90.3103998908,30.0696034848,-89.9155892175,29.9600997181,-90.1022647466,680993.561186,357.408782959,1,-6.0,new-orleans_usa
638,new-taipei,New Taipei; Taipei; Taoyuan; Keelung,Taiwan,twn,Taiwan,TWN,Asia,Eastern Asia,24.8209980955,121.073597585,25.1652660042,121.812221754,25.0068410384,121.41280466,8873426.90241,379.624420166,1,8.0,new-taipei_twn
639,new-york,New York; Islip; Newark; Jersey City; Yonkers; Huntington; Paterson; Stamford; Elizabeth; New Brunswick,United States,usa,United States,USA,Northern America,Northern America,40.3635987664,-74.6804544177,41.1722281635,-72.9023932232,40.773214225,-73.8809045486,15950674.2895,3678.07592773,1,-5.0,new-york_usa
640,newcastle-upon-tyne,Newcastle upon Tyne,United Kingdom,gbr,United Kingdom,GBR,Europe,Northern Europe,54.9145999095,-1.73748811379,55.0639448318,-1.36999874619,54.9853223394,-1.5595333437,754571.575001,149.711975098,1,0.0,newcastle-upon-tyne_gbr
641,niamey,Niamey,Niger,ner,Niger,NER,Africa,Western Africa,13.4568512956,2.05079427337,13.5958298124,2.18272982402,13.5234428083,2.11158072455,1113942.94446,52.4328041077,1,1.0,niamey_ner
642,nice,Nice,France,fra,France,FRA,Europe,Western Europe,43.5115634058,6.9227336621,43.8040291834,7.35112944895,43.6459997301,7.1437462335,733094.703287,165.121826172,1,1.0,nice_fra
643,ningbo,Ningbo; 鄞州区; Zhenhai; 江北区; 海曙区,China,chn,China,CHN,Asia,Eastern Asia,29.7365527378,121.364545576,30.0183374433,121.758147313,29.8673175187,121.567650251,2650538.59619,250.042327881,1,8.0,ningbo_chn
644,nizhny-novgorod,Nizhny Novgorod,Russia,rus,Russia,RUS,Europe,Eastern Europe,56.1856186976,43.7296460595,56.3972566768,44.1253744484,56.2919087474,43.9101704847,1154630.03549,151.390655518,1,3.0,nizhny-novgorod_rus
645,noakhali,Noakhali; Chowmuhani; Begumganj; Sonaimuri; Senbagh,Bangladesh,bgd,Bangladesh,BGD,Asia,South-Central Asia,22.8045060896,90.9502111027,23.1550811174,91.3176137155,22.9759397847,91.1262860709,2006142.11354,107.556007385,2,6.0,noakhali_bgd
646,nottingham,Nottingham,United Kingdom,gbr,United Kingdom,GBR,Europe,Northern Europe,52.8736410193,-1.341253109,53.0496863129,-1.05459514946,52.953864326,-1.18442017313,601051.218163,104.150444031,1,0.0,nottingham_gbr
647,nouakchott,Nouakchott,Mauritania,mrt,Mauritania,MRT,Africa,Western Africa,17.9708202463,-16.0307635546,18.1439727078,-15.883849384,18.0800943924,-15.9634831866,1116872.36353,83.1339950562,1,0.0,nouakchott_mrt
648,novo-hamburgo,Novo Hamburgo; São Leopoldo,Brazil,bra,Brazil,BRA,Latin America and the Caribbean,South America,-29.8048365542,-51.2026167975,-29.6341599662,-51.0257680169,-29.7079342221,-51.1253351246,540932.804489,83.0576477051,1,-3.0,novo-hamburgo_bra
649,novosibirsk,Novosibirsk,Russia,rus,Russia,RUS,Europe,Eastern Europe,54.9145999095,82.7626571878,55.1337088742,83.1504488767,55.008739737,82.9502835506,1230729.45721,176.609298706,1,6.0,novosibirsk_rus
650,nuevo-laredo,Nuevo Laredo; Laredo,Mexico,mex,Mexico;United States,MEX; USA,Latin America and the Caribbean,Central America,27.4080762022,-99.6180054936,27.6197314395,-99.4270491424,27.5007296387,-99.5121463315,601848.029203,122.507415771,1,-6.0,nuevo-laredo_mex
651,nur-sultan,Nur-Sultan,Kazakhstan,kaz,Kazakhstan,KAZ,Asia,South-Central Asia,51.0886897985,71.3027509906,51.2235934412,71.5855295205,51.1638259205,71.4446869985,749746.002106,81.982749939,1,6.0,nur-sultan_kaz
652,nuremberg,Nuremberg; Fürth,Germany,deu,Germany,DEU,Europe,Western Europe,49.3667786908,10.9051865255,49.5284340649,11.1815588494,49.4515647135,11.0467104828,591934.859314,118.553009033,1,1.0,nuremberg_deu
653,nyala,Nyala,Sudan,sdn,Sudan,SDN,Africa,Northern Africa,12.0116073777,24.8444191292,12.0931771337,24.9267499409,12.0543547896,24.8807785029,820683.992188,18.4807415009,1,3.0,nyala_sdn
654,oaxaca,Oaxaca,Mexico,mex,Mexico,MEX,Latin America and the Caribbean,Central America,16.9990516162,-96.7876735978,17.1471604035,-96.6692382788,17.065215044,-96.7326827055,543521.992365,59.311668396,1,-6.0,oaxaca_mex
655,oboama-nguru,Oboama Nguru; Nguru; Obwe; Ezeborgu; Alike; Aguneze; Elugu Nkumato; Oboama; Ihite; Avutu; Umuariam; Ibeku; Onicha Uma Awada; Omicha Umu Awada; Umuelagwa; Oru; Nnarambe; Ehume; Enyiogugu; Mpam; Obizi; Ihitte; Nsu; Umu Opee; Umu Ezeala; Okpofe; Akabo; Udo;,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,5.47045640686,7.19437216802,5.69732446842,7.37491651163,5.55205030847,7.28302632165,984279.41539,11.6934900284,1,1.0,oboama-nguru_nga
656,obra,Obra; Dalla,India,ind,India,IND,Asia,South-Central Asia,24.4351781219,82.9562194599,24.4854768695,83.0899672853,24.4575321787,83.0180297136,506622.662354,2.01979780197,1,5.5,obra_ind
657,odesa,Odesa,Ukraine,ukr,Ukraine,UKR,Europe,Eastern Europe,46.2844224187,30.6169949295,46.6008461348,30.8254142468,46.4474816,30.714452401,1117969.5026,118.404052734,1,2.0,odesa_ukr
658,okayama,Okayama; Kurashiki; Setouchi,Japan,jpn,Japan,JPN,Asia,Eastern Asia,34.4665335631,133.638944179,34.7016398464,134.095215244,34.5990426616,133.85240068,829536.283882,240.772735596,1,9.0,okayama_jpn
659,okene,Okene,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,7.4811642867,6.13968540441,7.61911413747,6.2803556692,7.5495128981,6.20920808171,809219.02111,24.9463558197,1,1.0,okene_nga
660,oklahoma-city,Oklahoma City,United States,usa,United States,USA,Northern America,Northern America,35.294881289,-97.6821513975,35.6183609775,-97.3173864982,35.4630932309,-97.5244230309,616999.46897,381.627075195,1,-6.0,oklahoma-city_usa
661,omaha,Omaha,United States,usa,United States,USA,Northern America,Northern America,41.1362105061,-96.2308618864,41.3343994068,-95.8921673951,41.2406688038,-96.0581449008,565017.682006,270.37298584,1,-6.0,omaha_usa
662,omsk,Omsk,Russia,rus,Russia,RUS,Europe,Eastern Europe,54.8847552727,73.1696486131,55.093838255,73.5356777678,54.9860852012,73.3465996493,995900.676559,162.316085815,1,6.0,omsk_rus
663,onitsha,Onitsha; Nkpor,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,5.90801837646,6.72743592536,6.2727541204,7.11878251686,6.07653017927,6.926669522,3150801.68907,261.669799805,1,1.0,onitsha_nga
664,oran,Oran; Bir El Djir,Algeria,dza,Algeria,DZA,Africa,Northern Africa,35.6096118338,-0.715083843636,35.7671516325,-0.51087904412,35.683154864,-0.606878268454,1134882.8612,71.3340301514,1,1.0,oran_dza
665,orlando,Orlando; Kissimmee,United States,usa,United States,USA,Northern America,Northern America,28.2811004278,-81.5550780065,28.7228765266,-81.1535796366,28.5391025928,-81.3736034747,1290483.02406,589.986694336,1,-5.0,orlando_usa
666,osaka,Osaka; Kobe; Kyoto; Himeji; Higashiosaka; Nishinomiya; Amagasaki; Hirakata; Toyonaka; Suita; Nara; Takatsuki; Akashi; Ibaraki; Yao; Kakogawa; Neyagawa; Itami; Kishiwada; Izumi; Kawanishi; Moriguchi; Minoh; Kashihara; Kadoma; Daito; Matsubara; Ikoma; Tonda,Japan,jpn,Japan,JPN,Asia,Eastern Asia,34.3099346328,134.509783927,35.0853168395,135.877885911,34.7001280298,135.419833246,15692797.3891,2113.33789062,1,9.0,osaka_jpn
667,oslo,Oslo,Norway,nor,Norway,NOR,Europe,Northern Europe,59.7725217775,10.4690153482,59.9815897028,11.0160042369,59.9082320854,10.7432484537,782172.134902,103.554527283,1,1.0,oslo_nor
668,ottawa,Ottawa; Gatineau,Canada,can,Canada,CAN,Northern America,Northern America,45.3206977217,-75.8463406426,45.5147993129,-75.5604840012,45.4178115196,-75.6940469124,710584.082944,188.741073608,1,-5.0,ottawa_can
669,ouagadougou,Ouagadougou,Burkina Faso,bfa,Burkina Faso,BFA,Africa,Western Africa,12.2563452591,-1.6705726027,12.452198017,-1.40711333767,12.3623187657,-1.52828238387,2704697.05878,154.214553833,1,0.0,ouagadougou_bfa
670,oujda,Oujda,Morocco,mar,Morocco,MAR,Africa,Northern Africa,34.6406622913,-1.9601004786,34.7277782635,-1.85835043803,34.6817658397,-1.90796490848,506992.176387,38.0924720764,1,1.0,oujda_mar
671,oyo,Oyo,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,7.7570809999,3.88354846991,7.89506518963,3.97424540094,7.82883226969,3.92965824558,581564.991806,39.6435317993,1,1.0,oyo_nga
672,padang,Padang,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-1.00289182688,100.302385365,-0.768338335294,100.485078151,-0.912877496447,100.386733836,940949.226456,64.3490219116,1,7.0,padang_idn
673,palembang,Palembang,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-3.06579094633,104.61004876,-2.87967830363,104.874376098,-2.96711610217,104.748679994,1910182.81375,127.765075684,1,7.0,palembang_idn
674,palermo,Palermo,Italy,ita,Italy,ITA,Europe,Southern Europe,38.0651130414,13.2199241171,38.2157089068,13.4772034503,38.1362474884,13.3378680225,703529.492525,84.9843826294,1,1.0,palermo_ita
675,panama-city,Panama City,Panama,pan,Panama,PAN,Latin America and the Caribbean,Central America,8.94271929082,-79.6168194142,9.14588229803,-79.3777344314,9.05519146626,-79.4920856552,1119523.74284,112.764945984,1,-5.0,panama-city_pan
676,panipat,Panipat,India,ind,India,IND,Asia,South-Central Asia,29.3272171369,76.8994202832,29.4635927512,77.0732779523,29.3930449995,76.977261687,564894.065369,47.1001930237,1,5.5,panipat_ind
677,panjin,Panjin; Xinglongtai,China,chn,China,CHN,Asia,Eastern Asia,41.0641973514,121.992384668,41.1812337341,122.14289925,41.1277897968,122.071406533,522320.579559,61.1944389343,1,8.0,panjin_chn
678,paris,Paris; Boulogne-Billancourt; Saint-Denis; Montreuil,France,fra,France,FRA,Europe,Western Europe,48.5708598882,1.90208727108,49.0724990965,2.68131784649,48.8399046163,2.3220101943,9711652.2566,1157.58740234,1,1.0,paris_fra
679,pati,Pati; Jepara; Kudus,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-6.85653705866,110.631561712,-6.49974977704,111.076014445,-6.78355136784,110.853788079,1659607.81331,134.342834473,1,7.0,pati_idn
680,patiala,Patiala,India,ind,India,IND,Asia,South-Central Asia,30.3004253615,76.3326088682,30.4030787515,76.4709581005,30.3456016016,76.3959023407,636337.092251,28.9080028534,1,5.5,patiala_ind
681,patna,Patna,India,ind,India,IND,Asia,South-Central Asia,25.5435465582,85.0171491153,25.6529116877,85.286228903,25.5997343528,85.1333815195,2771973.20226,45.4004440308,1,5.5,patna_ind
682,pekalongan,Pekalongan,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-7.00252467568,109.487529853,-6.8159879977,109.824450795,-6.9141572762,109.623015377,1263928.6863,82.8559417725,1,7.0,pekalongan_idn
683,pekanbaru,Pekanbaru,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,0.428648522957,101.336591291,0.598492421564,101.535928565,0.506249070605,101.43396422,997682.280382,76.1010742188,1,7.0,pekanbaru_idn
684,pereira,Pereira,Colombia,col,Colombia,COL,Latin America and the Caribbean,South America,4.78194585278,-75.7766143664,4.86293259467,-75.6482913105,4.81427372361,-75.7025967222,625416.482208,16.6283588409,1,-5.0,pereira_col
685,perth,Perth; Joondalup,Australia,aus,Australia,AUS,Oceania,Australia/New Zealand,-32.1373633903,115.705794806,-31.7155562896,116.017096667,-31.9451703843,115.845112521,1258344.09531,511.561340332,1,8.0,perth_aus
686,peshawar,Peshawar,Pakistan,pak,Pakistan,PAK,Asia,South-Central Asia,33.8755121196,71.3540007011,34.1099959092,71.7533219186,33.9994204607,71.5373767157,2764733.93733,81.1744613647,1,5.0,peshawar_pak
687,philadelphia,Philadelphia; Camden; Wilmington,United States,usa,United States,USA,Northern America,Northern America,39.5764336909,-75.8100265775,40.1933544731,-74.7880464141,39.9070466195,-75.2360579338,3132223.29869,931.836669922,1,-5.0,philadelphia_usa
688,phnom-penh,Phnom Penh; Ta Khmao,Cambodia,khm,Cambodia,KHM,Asia,South-Eastern Asia,11.4490299021,104.7760105,11.6772694126,104.98704424,11.5563066304,104.893843729,1816032.36634,77.4469070435,1,7.0,phnom-penh_khm
689,phoenix,Phoenix; Glendale; Scottsdale; Gilbert; Peoria; Tempe; Surprise; Mesa; Chandler,United States,usa,United States,USA,Northern America,Northern America,33.1994679697,-112.464443502,33.7106505668,-111.509489623,33.4775600632,-112.000536897,3611577.48453,1674.67700195,1,-7.0,phoenix_usa
690,pilibhit,Pilibhit,India,ind,India,IND,Asia,South-Central Asia,28.5868707011,79.7828777885,28.6548652622,79.8394200126,28.6232678892,79.8096692411,660788.173668,4.15906190872,1,5.5,pilibhit_ind
691,pingdingshan,Pingdingshan; Xinhua; Zhanhe; Weidong,China,chn,China,CHN,Asia,Eastern Asia,33.6759580927,113.189929777,33.7800513749,113.406523458,33.7363497042,113.30149008,802739.127151,72.2443771362,1,8.0,pingdingshan_chn
692,pingxiang,Pingxiang; 湘东区; Anyuan,China,chn,China,CHN,Asia,Eastern Asia,27.5858562152,113.671052365,27.6705517265,113.934992946,27.6360457204,113.820670624,582403.421204,52.9007339478,1,8.0,pingxiang_chn
693,pittsburgh,Pittsburgh,United States,usa,United States,USA,Northern America,Northern America,40.2918974044,-80.1436305892,40.5878499383,-79.7951416917,40.4159673567,-79.9720303398,709250.094015,301.769622803,1,-5.0,pittsburgh_usa
694,pointe-noire,Pointe-Noire; Pointe-Noire,Republic of Congo,cog,Republic of Congo,COG,Africa,Middle Africa,-4.871031473,11.8190396923,-4.71715910312,11.9200839426,-4.79768159522,11.8713791501,515889.23328,30.0692672729,1,1.0,pointe-noire_cog
695,pontianak,Pontianak,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-0.186016743897,109.226704056,0.0485260766636,109.456537958,-0.0484309274849,109.342342206,829084.019257,62.5471725464,1,7.0,pontianak_idn
696,port-au-prince,Port-au-Prince; Carrefour; Delmas; Pétionville; Croix-des-Bouquets; Cité Soleil; Tabarre,Haiti,hti,Haiti,HTI,Latin America and the Caribbean,Caribbean,18.4409581105,-72.462755212,18.6720819911,-72.188649713,18.556505133,-72.2958002248,2769341.91281,144.815124512,1,-5.0,port-au-prince_hti
697,port-elizabeth,Port Elizabeth,South Africa,zaf,South Africa,ZAF,Africa,Southern Africa,-34.0057507794,25.43610554,-33.8147597258,25.6765239284,-33.9202874715,25.5557749139,709507.054337,119.131378174,1,2.0,port-elizabeth_zaf
698,port-harcourt,Port Harcourt,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,4.73335557222,6.95958698304,4.8791303887,7.07999728244,4.81139514943,7.02489464852,1159890.33532,32.9809608459,1,1.0,port-harcourt_nga
699,port-louis,Port Louis; Vacoas-Phoenix,Mauritius,mus,Mauritius,MUS,Africa,Eastern Africa,-20.3348540822,57.4293692702,-20.1028289635,57.5463152383,-20.2890897145,57.4878422542,545314.776884,57.0246582031,1,4.0,port-louis_mus
700,port-said,Port Said,Egypt,egy,Egypt,EGY,Africa,Northern Africa,31.2000418253,32.2405796153,31.2773008443,32.3468807597,31.2465063443,32.2952900283,646209.464783,22.172498703,1,2.0,port-said_egy
